log_Mstar,log_Zstar,log_Zgas
10.077726,-1.6736697,-1.6496769
9.528997,-1.9961946,-1.9682018
8.8358755,-2.0279665,-2.0304596
10.112078,-1.7820655,-1.6767395
9.112944,-2.0660589,-2.139159
10.768047,-1.7224672,-1.8186495
10.941596,-1.6179279,-1.7934213
10.669406,-1.736875,-1.6186941
10.091662,-1.7174596,-1.6180863
8.912265,-1.9923952,-1.8117273
8.664983,-2.1584632,-2.2342143
9.1275015,-1.9763225,-1.8882592
8.877257,-1.9240967,-1.8282588
10.843434,-1.7044296,-1.8738545
8.993089,-1.9169431,-1.9757278
9.557633,-1.8681921,-1.8015155
9.393964,-1.8773702,-1.9448792
9.166186,-2.041581,-2.0375435
8.314064,-2.2840664,-2.2980046
8.480785,-2.130656,-2.1815867
9.91703,-1.7934668,-1.764213
9.154401,-2.0004594,-1.7255628
10.837703,-1.6746087,-1.9352852
9.915567,-1.7379695,-1.7369189
9.2429905,-1.9455804,-1.7562283
10.440434,-1.6420724,-1.6291846
9.993866,-1.8387694,-1.778537
9.494318,-2.003712,-2.102949
10.980179,-1.6044961,-1.7895197
8.677627,-2.1297936,-2.1241553
10.648726,-1.7105381,-1.7923175
10.21742,-1.6599001,-1.5320729
10.550153,-1.6588975,-2.188825
9.956794,-1.8312219,-1.8432869
9.438515,-1.905648,-1.8418562
8.125918,-2.423406,-2.2477484
8.904373,-2.0969098,-1.9103932
8.529253,-1.764289,-1.6730938
8.15505,-1.8594158,-1.8207927
10.005824,-1.8482456,-1.7776191
9.052889,-1.9428056,-1.9471135
8.532331,-2.1815581,-2.1200287
8.113546,-2.2403147,-2.1861753
10.906881,-1.6866384,-1.8669457
8.16305,-2.3532548,-2.1265807
10.824489,-1.6373514,-1.7722569
8.660212,-2.073155,-1.9717921
8.905432,-1.5074295,-1.5353508
10.4928875,-1.6617807,-1.6467316
10.168589,-1.76609,-1.7321984
8.424739,-2.2101042,-2.0490644
10.907941,-1.6178856,-1.7413634
10.626106,-1.5990924,-1.5604595
9.759567,-1.7589226,-1.7003784
8.169994,-2.4538217,-2.2514324
9.208684,-1.8911,-1.7735419
10.534993,-1.7678483,-1.7183796
10.481682,-1.6501439,-1.6673502
10.781911,-1.6917435,-1.976054
9.5645075,-1.7895397,-1.7356192
9.012741,-1.9376417,-1.8999269
10.4577875,-1.8148189,-1.8151789
10.279991,-1.6947827,-1.7713529
9.320653,-2.0885391,-2.1888947
10.069144,-1.6667528,-1.610057
10.845868,-1.5675905,-1.8369246
8.5321665,-2.255188,-1.9383084
8.458922,-2.2665403,-2.0790353
10.640013,-1.6448507,-1.8974981
9.368239,-1.8748837,-1.8133684
8.785955,-1.9438806,-1.9197874
8.214205,-2.3508172,-2.3786423
10.770164,-1.6171968,-1.9027141
10.583408,-1.6086922,-2.0500886
9.583798,-1.9504659,-1.9618455
8.873373,-2.0484161,-2.0754917
8.443685,-2.3177643,-2.1097243
10.9492445,-1.6299189,-1.7871819
9.778628,-1.7592996,-1.8263736
9.053115,-1.9342844,-1.917798
8.576683,-2.216508,-2.1773868
10.547811,-1.708674,-1.6295525
10.037531,-1.8582361,-1.7714384
8.45559,-2.2489154,-2.114393
8.144796,-2.2713914,-2.1493213
9.705196,-1.8694758,-1.9695947
10.561895,-1.6713649,-1.7296399
9.825608,-1.7763964,-1.8397429
9.434387,-1.873525,-1.9198546
8.943155,-1.9950831,-1.920256
10.782267,-1.628746,-1.9153494
10.3258,-1.7094889,-1.7107772
9.538508,-1.8178821,-1.7938905
9.24484,-2.0837593,-2.1542516
8.603266,-2.0747864,-2.1017833
8.619278,-2.2195034,-2.1671746
8.547852,-2.0940237,-2.0985305
9.203694,-1.8489012,-1.8842686
8.548327,-2.3143034,-2.403281
8.358264,-2.196818,-2.2143226
9.184002,-1.8712939,-1.964607
8.079619,-2.3771615,-2.1692748
10.783204,-1.5652703,-1.8476375
10.582179,-1.7148843,-1.9609928
8.935372,-2.0488622,-2.0670938
9.416151,-1.8175066,-1.6529795
11.020981,-1.6365,-1.7367595
10.643814,-1.6281829,-1.8913022
9.184453,-2.0924327,-2.0268028
9.302508,-2.0625885,-2.0257394
10.369239,-1.6817833,-1.6582068
10.477602,-1.6202034,-1.5687553
9.042069,-2.0032437,-1.9466789
10.673634,-1.6285896,-2.0149677
10.092139,-1.6775029,-1.5122747
8.651701,-2.0474398,-1.8544582
8.781512,-2.0031495,-2.027216
8.411868,-2.2238536,-2.173412
10.362906,-1.6749133,-2.011124
9.916602,-1.87164,-1.9127274
8.797483,-2.2433953,-2.2562757
9.358162,-1.9454001,-2.05237
9.026633,-1.8871485,-1.8038781
10.691504,-1.6337401,-1.9509958
8.903434,-2.0119665,-1.8707587
10.827892,-1.574044,-1.6303264
9.166253,-1.9320635,-1.961195
8.254661,-2.2266946,-2.0484574
8.226103,-2.296667,-2.2312918
9.588233,-1.8558127,-1.9705657
8.745878,-2.135835,-1.9402579
8.412103,-2.1506214,-2.2623932
10.864068,-1.6679716,-1.7494527
10.660648,-1.588783,-2.1016512
9.8366,-1.793589,-1.7651532
9.993833,-1.722632,-1.5312054
9.846308,-1.7340974,-1.7126161
8.873322,-2.148998,-1.990585
8.931041,-2.1007304,-2.0024617
10.818537,-1.6688098,-1.8423709
8.154949,-2.3551674,-2.3690214
10.549277,-1.638539,-1.9623911
9.119531,-1.9845653,-2.0298512
9.192804,-1.8379037,-1.75986
8.828045,-2.1530406,-2.0977507
10.853464,-1.6516209,-1.6777871
8.3545065,-2.2576334,-2.3013363
9.685479,-1.7942117,-1.7386998
8.819002,-2.0687785,-2.1852715
8.353881,-2.475648,-2.6373475
9.008559,-2.092499,-2.2224245
8.722792,-2.1415334,-2.0934985
8.397448,-2.1245463,-2.1572921
10.699491,-1.6408614,-1.7751995
9.929058,-1.875331,-1.9259845
8.606373,-2.0884774,-2.002252
10.818767,-1.6211026,-1.9057266
8.533943,-2.2138846,-2.1673355
8.025244,-2.5593655,-2.2276196
10.934554,-1.5980757,-1.7765301
10.791897,-1.7302948,-1.9395847
8.8605795,-2.0472949,-1.795935
10.728325,-1.6176705,-1.9475383
8.489155,-2.151595,-2.0097315
8.329269,-2.354142,-2.2884123
8.701274,-2.0058534,-1.9418595
10.239962,-1.8803039,-1.897274
9.559635,-1.8132341,-1.731188
10.76397,-1.6421611,-2.0451603
8.619379,-2.1042292,-2.0661356
8.795687,-2.079165,-2.1319497
8.808654,-1.9624062,-1.8886586
8.832924,-2.1179893,-2.0941231
10.888198,-1.6569908,-1.8039359
8.465715,-2.1078658,-2.0469916
10.700414,-1.724273,-1.693414
9.910515,-1.7860934,-1.7369704
10.714972,-1.6364483,-1.597684
9.410237,-2.0748081,-2.063174
8.767458,-2.1268713,-2.2341242
8.454308,-2.2029333,-2.1718073
10.761393,-1.6538911,-2.0185585
9.312489,-1.9142877,-1.8250726
8.91359,-2.091581,-2.0096877
10.425329,-1.6931386,-1.7843503
10.116914,-1.6940532,-1.6294729
10.778702,-1.6297299,-1.5914077
8.246654,-2.2491617,-2.2832887
10.703806,-1.619386,-1.6295828
9.429653,-1.9600325,-1.9257334
8.635566,-2.117447,-2.158811
8.255976,-2.2461033,-2.2248878
10.782876,-1.6773311,-1.6607814
8.505975,-2.3839037,-2.507989
10.685916,-1.6523485,-1.6122259
9.380436,-1.8836656,-1.8703507
8.739741,-2.0633318,-1.9638621
10.674216,-1.6761373,-1.9907888
9.653987,-1.8733557,-1.8028662
9.257951,-1.9569358,-1.8852103
8.183355,-2.15865,-2.1384876
10.889778,-1.6708955,-1.6867245
8.7475395,-2.123254,-2.0237114
10.671417,-1.6815821,-1.9206492
9.443268,-1.8551878,-1.8395634
8.5981,-2.2116575,-2.4418128
8.899654,-2.0357425,-1.8165486
10.738086,-1.6330702,-1.7759868
9.798596,-1.7849656,-1.7382077
9.41624,-1.8483319,-1.8203055
10.484614,-1.6334935,-1.488745
9.619895,-1.8148315,-1.6735458
9.566577,-1.8159415,-1.7105815
8.746715,-2.0346148,-1.9903373
9.182082,-1.9384657,-1.6829952
8.676988,-2.123269,-1.9624993
8.635657,-2.1169584,-2.1688356
9.04032,-1.9159034,-1.9172465
10.585761,-1.6830869,-1.5633631
9.941989,-1.7281016,-1.6921382
8.394861,-2.205573,-2.2909951
10.91658,-1.6642591,-1.6887087
8.572405,-2.0863235,-1.9796875
10.870962,-1.6048473,-1.6708988
8.092739,-2.3210757,-2.265474
10.685915,-1.6478581,-1.6248808
8.605414,-2.2833788,-2.2615273
9.093088,-2.0026174,-1.932713
9.132974,-1.9251448,-1.8776336
10.364732,-1.6440203,-1.7525822
10.356165,-1.6493727,-1.6269087
8.585072,-2.085888,-1.9095874
9.885593,-1.8281605,-1.8260561
8.648035,-2.3000321,-2.3519988
10.279866,-1.824318,-1.8905005
10.301326,-1.6850451,-1.7102265
9.135302,-2.0856583,-2.1264565
8.881169,-2.1055777,-2.060485
10.475226,-1.6686866,-1.6692499
10.328237,-1.6559929,-1.5620606
10.549275,-1.689438,-1.9266403
10.224451,-1.721603,-1.7555056
8.1702795,-2.1068408,-2.0207803
10.8018265,-1.6297156,-1.6796552
10.307548,-1.7086679,-1.8089112
8.441075,-2.1711798,-2.264737
10.722172,-1.6856982,-1.8577632
8.4793005,-2.2318654,-2.495816
8.186706,-2.24888,-2.206511
8.649054,-2.168846,-2.3889046
8.201359,-2.3274558,-2.281104
8.973723,-1.672456,-1.3680979
10.753458,-1.6513819,-1.9636004
9.33529,-1.8357675,-1.9301645
10.600447,-1.6854165,-2.0312598
9.727487,-1.8951836,-1.9566139
9.090313,-1.913915,-1.8439847
8.460408,-2.1379447,-2.0165896
10.567693,-1.6881429,-1.5660923
8.454894,-2.2622268,-2.2731855
9.237303,-1.8579564,-1.9596814
8.125064,-2.0647569,-2.0642684
9.73717,-1.8231949,-1.892164
8.784406,-2.1580627,-2.1554148
8.642621,-2.1011133,-2.0122387
8.5447645,-2.2606792,-2.39206
8.582646,-2.1199672,-2.1065304
10.618314,-1.5904164,-1.6968536
9.536461,-1.8897492,-2.1076066
9.21262,-1.885034,-1.7453456
10.689944,-1.5802726,-1.8668083
9.368776,-1.9661503,-1.8840044
8.976066,-2.0773098,-2.1087599
8.517953,-2.1849399,-2.3008556
8.650871,-2.1128197,-2.1886663
9.128198,-1.8782015,-1.7993791
8.709294,-2.056328,-1.8980812
10.749725,-1.7011846,-1.8466567
8.251276,-2.2287226,-2.3003113
9.322908,-1.7080649,-1.5961578
8.555944,-2.0806742,-1.9361864
10.818533,-1.667406,-1.6784732
9.982464,-1.6877114,-1.4683796
9.131232,-2.0013433,-1.9670365
9.493982,-1.8300154,-1.8126028
9.2570915,-1.8726338,-1.8293707
9.131084,-1.3633815,-1.4988524
10.693792,-1.6661316,-1.7926518
8.913033,-2.245678,-2.2813148
8.899799,-2.12947,-2.1461148
9.425061,-1.717451,-1.6588153
8.001401,-2.6255827,-2.6553686
10.352607,-1.6715281,-1.623797
8.374878,-2.1929867,-2.0914943
8.414513,-2.2312074,-2.2085373
10.468919,-1.729871,-1.588719
9.681533,-1.8021815,-1.6889637
8.58864,-2.3044765,-2.4814253
8.230028,-2.389134,-2.7325053
8.639118,-2.049157,-1.9788684
9.304585,-1.5537401,-1.3695996
10.5039625,-1.5915099,-2.0975196
9.684924,-1.904372,-1.9853536
9.025595,-1.9408658,-1.7646574
10.787435,-1.6565348,-1.7816756
8.483238,-2.1637273,-2.1975284
8.2412,-2.3140008,-2.2048864
10.894552,-1.6401435,-1.9555995
10.601259,-1.6771284,-1.708701
9.381818,-1.8361639,-1.7490541
8.181064,-2.3194919,-2.2653687
9.963695,-1.7151959,-1.4175856
8.6700115,-2.1881144,-2.281779
10.798537,-1.6514708,-2.036348
9.285818,-1.8472892,-1.7261288
10.939591,-1.5774463,-1.7060325
8.71668,-2.081009,-1.9535495
8.153119,-2.3775487,-2.246284
9.332177,-1.9058785,-1.7969826
10.567511,-1.5905871,-1.8525587
10.311028,-1.6599492,-1.6119239
8.034807,-2.2704308,-2.3581023
10.864434,-1.6229414,-1.8959379
10.657012,-1.6507636,-1.6897739
9.299019,-2.05239,-2.0119655
8.815738,-2.0400245,-2.0125256
8.519802,-2.1517868,-2.1331766
9.207311,-1.9181597,-1.8039899
9.164381,-2.0969718,-2.034666
8.502722,-2.1405866,-2.0045025
9.562746,-1.8118899,-1.597989
10.793595,-1.6328224,-1.9096037
8.594767,-2.0370564,-1.8959609
8.855483,-2.0058732,-1.798869
10.25781,-1.6382489,-1.6649194
10.003837,-1.7372893,-1.5527182
9.009275,-2.1905777,-2.4005148
8.855553,-1.964372,-1.7966857
8.868415,-2.1143546,-2.129416
10.414783,-1.6561383,-1.659452
10.140737,-1.7455058,-1.6015875
8.794467,-2.1128192,-2.1781254
9.806875,-1.7599974,-1.8696221
9.693355,-1.8097485,-1.7334789
9.849361,-1.8550664,-1.764313
9.447642,-1.7555043,-1.8801023
9.5953455,-1.8062439,-1.7155117
8.074048,-2.4107835,-2.28125
8.043221,-2.2600336,-2.1635935
9.9849825,-1.7914655,-1.724584
10.100006,-1.7278969,-1.6626737
9.001301,-2.0251758,-1.8211868
9.135563,-1.937576,-1.761915
8.255877,-2.2516289,-2.219868
9.020309,-1.8880564,-1.9544291
8.1631365,-2.3748126,-2.544541
8.33701,-2.2096002,-2.1179838
8.845125,-2.0185845,-1.9418125
8.095684,-2.3752906,-2.6226394
10.490058,-1.6968974,-1.749757
9.849305,-1.7889627,-1.7873178
8.944986,-2.037494,-2.149836
8.232873,-2.229132,-2.2066765
10.910348,-1.6315354,-1.570245
8.369268,-2.1513004,-2.1728182
10.72244,-1.6022449,-1.6832004
8.859873,-2.006743,-1.9513054
9.232409,-1.9524113,-1.8925096
9.866321,-1.7733232,-1.801915
9.107491,-1.9838558,-1.9037608
8.590152,-2.0107512,-2.0506537
10.571088,-1.65504,-1.6547836
9.301805,-1.9575609,-2.0122285
8.78664,-2.0683086,-1.9188324
10.652607,-1.6560633,-1.8245927
9.892158,-1.746519,-1.7646447
8.086595,-2.4295077,-2.552258
10.862374,-1.6463845,-1.7885903
10.592001,-1.603807,-1.9146279
10.132237,-1.6831788,-1.5330333
8.354026,-2.206124,-2.2080274
10.753741,-1.6818919,-1.8494974
9.550409,-1.7902924,-1.7485493
10.802317,-1.5978351,-1.6701916
10.889305,-1.6599605,-1.8963622
8.930054,-1.8237675,-1.7008361
10.586661,-1.6535813,-1.6815628
8.2660265,-2.3386562,-2.3217287
10.693241,-1.6415179,-1.6687337
9.589438,-1.7931732,-1.929743
8.393321,-2.2331576,-2.0592494
10.857555,-1.5952244,-2.1687799
8.551565,-2.073369,-2.0350013
9.012559,-2.1444614,-2.0766973
8.787548,-2.0232706,-1.9719228
8.786016,-2.0071945,-1.9203782
9.00995,-2.0539474,-1.9643466
10.610062,-1.6197828,-1.5142367
9.652235,-1.8819581,-1.9023514
8.404786,-2.3012602,-2.4362912
8.349265,-2.157726,-2.1227725
9.860289,-1.7668335,-1.7751509
9.495143,-1.8516123,-1.8429806
10.716782,-1.6750774,-1.790177
9.536894,-1.8560684,-1.7482413
10.568697,-1.6774479,-1.7730483
9.541303,-1.9450393,-2.0779228
10.601096,-1.6406212,-1.9626278
10.136896,-1.7250708,-1.6662984
10.732197,-1.707819,-1.6333848
8.169406,-2.328549,-2.3814447
8.018685,-2.3686755,-2.1821733
10.754363,-1.7532233,-1.6996342
9.235245,-2.0595489,-2.0354474
10.799119,-1.6142493,-2.0701075
8.30999,-2.2813206,-2.0882585
8.131708,-2.239868,-2.184645
10.761578,-1.5965554,-1.7219857
8.056602,-2.4174724,-2.8341372
10.851233,-1.6508297,-1.7402942
9.711284,-1.8473121,-1.9287719
9.075522,-1.9145105,-1.9641781
8.399738,-2.3491728,-2.2983675
10.621639,-1.6150188,-1.9169743
8.122607,-2.5298862,-2.6562297
8.937757,-1.9650034,-2.0208983
9.021561,-1.8417796,-1.7500376
10.78869,-1.6767273,-1.9066609
10.548525,-1.5795984,-1.8965361
9.79914,-1.9013094,-1.8984638
8.348274,-2.3310282,-2.1483202
10.3917675,-1.6839896,-1.626738
9.165967,-2.0309234,-2.109887
9.024475,-1.9554589,-1.748763
9.053571,-1.9673756,-1.9982876
9.021024,-1.922147,-2.028353
8.795178,-1.7457747,-1.6456252
10.602142,-1.6290053,-1.5989379
9.485485,-1.8552115,-1.9910324
8.207074,-2.3406086,-2.3433716
8.450006,-2.1867058,-2.1581922
10.607728,-1.7324097,-1.6832849
8.895436,-2.0824003,-2.1908462
8.584403,-2.071473,-2.1006715
10.793138,-1.6881733,-1.6045508
9.321951,-1.7638592,-1.6433332
10.368798,-1.632962,-1.571247
9.80849,-1.8340005,-1.7595109
9.214598,-2.048614,-2.3066883
10.713328,-1.5847511,-1.8945472
9.3904,-1.8424393,-1.9455832
8.510789,-2.1312637,-2.2195842
10.604483,-1.7191223,-1.829354
8.357408,-2.2877553,-2.1981726
8.040161,-2.5227318,-2.2416651
8.5104685,-1.7760954,-1.7542782
10.734279,-1.6831213,-1.987909
8.848052,-2.0017126,-1.9633354
10.3182745,-1.7234843,-1.6503205
10.240709,-1.6453505,-1.611623
9.409934,-1.8070711,-1.7057921
10.932232,-1.6378291,-1.628428
8.371519,-2.1449826,-1.9244661
10.554938,-1.7014331,-1.8129241
8.432684,-2.1832168,-2.3501847
10.7172985,-1.6679494,-1.8929136
8.873239,-2.0071213,-1.7578964
10.59061,-1.6651846,-1.6830568
9.905717,-1.7864425,-1.6370444
10.864435,-1.6390241,-1.8168297
10.692435,-1.6842716,-1.7506213
10.751387,-1.625507,-1.9465287
10.909515,-1.6613669,-1.781003
8.219339,-2.2436867,-2.3016307
8.500624,-1.9651252,-2.1100848
8.552296,-1.7404119,-1.657563
10.828564,-1.6659105,-1.7881942
9.190657,-1.984405,-2.0406053
8.689052,-2.1249545,-1.9995583
10.340544,-1.6467936,-1.6165475
10.280326,-1.6358922,-1.6506735
8.918263,-1.9541444,-1.8512578
9.266171,-1.9089797,-1.8763002
10.852814,-1.6361004,-1.6788929
8.542863,-2.0904136,-2.009344
10.543865,-1.614776,-2.2300253
10.354705,-1.6132115,-1.7575814
8.420497,-2.0172484,-1.9659594
10.771411,-1.6474731,-1.9095913
8.366593,-2.2198093,-2.2134068
8.599132,-2.0746505,-1.893289
9.632358,-1.8031578,-1.8186289
10.814132,-1.6743288,-1.722544
8.802692,-2.0172327,-2.0162063
8.344863,-2.2136946,-2.0687265
8.47342,-2.2021065,-2.0839636
10.898919,-1.612442,-1.6160401
8.945077,-2.0424242,-2.1653123
8.705696,-2.0220127,-1.9573624
8.764789,-2.1056886,-2.108437
10.543383,-1.6602637,-1.6810228
8.918459,-2.1439788,-2.2920644
8.573058,-2.18684,-2.1941886
9.455234,-1.8038247,-1.6511089
8.723871,-2.1394851,-2.1775162
10.822474,-1.7094562,-1.7607225
10.685866,-1.6621815,-1.8978757
8.511204,-2.2317457,-2.4292135
8.02112,-2.2632904,-2.0917659
10.670369,-1.7305064,-1.6636117
8.773966,-1.9654452,-1.9960383
9.094406,-1.7078503,-1.5378957
10.656843,-1.6895825,-1.72141
8.258593,-2.1723773,-2.0448575
9.143402,-2.065355,-1.9786978
8.414369,-2.2762544,-2.130268
10.804174,-1.6333281,-1.585541
8.089713,-2.310521,-2.1387184
10.59324,-1.6131179,-1.847242
10.08137,-1.801082,-1.7169895
10.40124,-1.75757,-1.7843245
9.404688,-1.8649641,-1.9047368
9.868864,-1.819906,-1.8504642
9.781921,-1.787697,-1.8625075
9.070105,-1.9495947,-1.990859
9.408837,-1.8765436,-1.8284603
8.825605,-2.0600846,-2.067188
10.639993,-1.6902988,-1.8173034
8.8361635,-2.0551963,-1.7965852
8.322056,-2.3726044,-2.0866761
10.665836,-1.5830035,-1.5754851
8.419778,-2.2748387,-2.442319
10.831807,-1.619185,-1.7093832
9.435986,-1.8247279,-1.6683196
10.403376,-1.7132301,-1.6986883
9.92274,-1.7783712,-1.8660817
10.5801115,-1.6810868,-1.5199907
10.155354,-1.7135701,-1.6610636
9.171039,-1.9149842,-2.000861
10.141191,-1.7453998,-1.7102532
9.527905,-1.8423979,-1.9372566
8.878651,-2.2472403,-2.2334838
8.754753,-2.0786462,-2.0770142
8.241461,-2.3106468,-2.3133473
8.510962,-2.1805496,-2.269336
8.044229,-2.2328033,-2.3509502
10.56048,-1.7394077,-1.9641509
9.991843,-1.5936213,-1.6033897
8.644512,-2.2714252,-2.619651
10.8664055,-1.6383998,-1.7299024
8.724249,-2.049944,-2.353809
10.687346,-1.641434,-1.3877082
9.240032,-1.9590795,-1.8488241
10.334379,-1.6558864,-1.7134961
8.835342,-2.1474667,-2.2607388
9.589547,-1.7815137,-1.7795894
9.020721,-1.9913846,-1.9106008
8.753297,-2.1071084,-1.9732757
10.742635,-1.7007122,-1.831676
8.140062,-2.3339334,-2.253065
10.70201,-1.6293092,-1.6248608
8.56177,-2.2619169,-2.3726225
10.522773,-1.6984092,-1.713616
9.2393,-2.0973155,-2.1953592
9.39091,-1.8500684,-1.7670326
9.851925,-1.7499871,-1.6818606
10.986721,-1.6376717,-1.7052364
8.89829,-2.0779898,-1.8792932
10.438748,-1.7213974,-1.8218386
9.935247,-1.7517767,-1.8093288
9.828708,-1.6041195,-1.2706476
8.409803,-2.4424348,-2.3757496
10.384583,-1.6295716,-1.6922108
10.2278185,-1.7006656,-1.7823541
10.204415,-1.7281424,-1.7672399
9.404851,-1.8987446,-1.7176294
8.8697,-2.1947649,-2.205009
9.058858,-2.1590886,-2.1904144
8.927117,-2.175077,-2.2509737
9.028951,-2.0095077,-1.8933767
9.485898,-1.9595716,-1.7178396
9.0538225,-1.9509413,-1.9910775
8.9353895,-2.0614104,-1.9603148
10.13392,-1.7465768,-1.7269179
10.261121,-1.6526587,-1.6327016
9.091282,-1.9393115,-1.9330397
8.960374,-1.995876,-1.9510915
10.83602,-1.5675602,-1.9163388
10.654406,-1.6068517,-1.694173
9.443848,-1.8793991,-1.8868932
10.72218,-1.6879184,-1.735654
10.7937,-1.6381519,-1.7827951
9.1865835,-2.1581094,-2.3899274
8.109496,-2.3819373,-2.3893342
8.455225,-2.194115,-2.268126
9.168382,-1.9310457,-1.9014062
10.1657915,-1.699537,-1.6637819
9.989745,-1.8153104,-1.7249577
9.730241,-1.8399913,-1.890149
9.284587,-1.8552208,-1.8686427
10.487587,-1.5993181,-2.238903
9.9575405,-1.7228343,-1.6236815
9.205116,-1.9497007,-2.1094604
8.126866,-2.185147,-2.245727
10.594952,-1.6873482,-1.651462
9.460225,-1.8010167,-1.8246524
8.487383,-2.385443,-2.2939692
8.924777,-1.8838878,-1.8131143
10.608168,-1.5746207,-1.6070398
9.454574,-1.9686798,-1.9994715
10.374388,-1.6418158,-1.666153
9.577239,-1.8226495,-1.8402426
10.69177,-1.6427127,-1.643308
9.671021,-1.841818,-1.7268783
10.601572,-1.5837353,-1.6087327
9.716024,-1.7756743,-1.8883917
8.85737,-1.992519,-1.840949
9.86252,-1.8225534,-1.7003684
8.403977,-2.2674098,-2.1978219
9.445252,-1.9170605,-1.993467
8.061502,-2.6276934,-2.6506472
10.614517,-1.6716062,-1.8497183
10.681679,-1.6759267,-1.7226388
9.358287,-2.0089755,-1.9899073
8.704082,-2.3276055,-2.2308536
10.5221815,-1.7364292,-1.751144
10.076026,-1.6076199,-1.947146
8.862127,-2.0452611,-2.1483371
8.629754,-2.1106155,-2.0397534
8.064557,-2.332491,-2.2921321
10.676718,-1.6287091,-1.5765997
8.636925,-2.1400785,-2.1728983
10.637539,-1.742239,-1.6891733
9.492758,-1.960426,-2.100701
8.699506,-2.2504375,-2.243374
8.538728,-2.3005917,-2.3332896
8.139263,-2.2874622,-2.4595716
10.897232,-1.6685532,-1.6836525
8.107816,-2.5068314,-2.6150324
10.561223,-1.6337535,-1.764013
8.037433,-2.5155814,-2.6651535
8.468874,-2.0534446,-2.0513117
8.709457,-2.116298,-2.047051
10.504099,-1.647909,-1.683185
9.926359,-1.7118596,-1.6787597
8.237763,-2.3043168,-2.3063927
8.970104,-1.9041413,-1.7217124
10.680272,-1.6717826,-1.673342
9.413042,-1.8029398,-1.7920325
8.280644,-2.2780623,-2.0615425
8.9278145,-2.102257,-2.0445642
10.390163,-1.6641544,-1.6916922
9.7835865,-1.8136097,-1.8350914
8.090334,-2.2571676,-2.2285228
10.617654,-1.6387123,-1.8954746
8.173136,-2.3666692,-2.1136343
10.811318,-1.5701323,-1.7702242
10.765326,-1.7061347,-1.7796764
10.813635,-1.6359469,-1.7494045
9.178029,-2.00163,-1.9704396
10.8507395,-1.6638427,-1.6965034
10.6249,-1.6587296,-1.7508116
9.181346,-1.9045416,-1.9945502
9.173735,-1.9442948,-1.8958234
8.62121,-2.2329304,-2.2540457
10.462451,-1.7678404,-1.719679
10.658507,-1.6458832,-1.9820824
9.527109,-1.8010223,-1.7059724
10.595859,-1.6707687,-1.7044904
9.652247,-1.839521,-1.8593279
10.658361,-1.5783376,-1.8952196
8.491746,-2.1661868,-2.2612004
8.423136,-2.2443771,-2.0683603
10.57246,-1.6540955,-1.5523019
10.055314,-1.7848271,-1.7752802
9.012841,-2.0510948,-2.351434
10.717398,-1.6662441,-1.7134749
8.249637,-2.1826394,-2.1551783
10.30567,-1.81778,-1.7967533
9.239472,-1.8301649,-1.8634385
9.23769,-1.9155458,-2.0179968
8.695496,-2.131117,-2.1744459
8.081542,-2.4584062,-2.5635884
10.771847,-1.6692743,-1.5346615
10.451191,-1.6236421,-1.7554476
9.985606,-1.675442,-1.5213871
9.496887,-1.7700704,-1.7234383
10.658047,-1.6469696,-1.7618011
10.648264,-1.6811686,-1.7223904
9.452552,-1.8352059,-1.7769395
8.123869,-2.2803063,-2.3788843
8.223478,-2.3168387,-2.4232302
10.690596,-1.6471508,-1.6316615
8.382033,-2.1893787,-2.1631217
10.6589985,-1.6347077,-1.8017498
8.757523,-2.0436728,-1.8856311
10.551284,-1.6466527,-1.6902376
8.951071,-2.0352688,-2.0256422
9.434567,-1.8738039,-1.8154985
8.4474945,-2.0788066,-2.3124251
10.513232,-1.6231046,-1.7646624
8.221499,-1.9166739,-1.7724435
8.869913,-2.0035503,-1.8111614
8.629048,-2.104169,-1.8491938
10.400391,-1.7446169,-1.6826552
10.056801,-1.6492807,-1.6829743
10.84273,-1.6336907,-1.9251661
10.643195,-1.6160332,-1.9218991
9.113017,-1.8954631,-2.031577
